contract,gm1%,spc2014,spc2016,spc-new
NCL2014-473,9.12,0.00,1244.52,1866.77
NCL2014-473,9.22,0.00,1245.86,1868.78
NCL2014-473,9.31,0.00,1247.20,1870.79
NCL2014-473,9.41,0.00,1248.54,1872.80
NCL2014-473,9.51,0.00,1249.87,1874.81
NCL2014-473,9.60,0.00,1251.21,1876.82
NCL2014-473,9.70,0.00,1252.55,1878.83
NCL2014-473,9.80,0.00,1253.89,1880.84
NCL2014-473,9.89,771.47,1255.23,1882.85
NCL2014-473,9.99,798.26,1256.57,1884.86
NCL2014-473,10.09,825.05,1886.87,2515.83
NCL2014-473,10.18,851.84,1888.88,2518.50
NCL2014-473,10.28,878.64,1890.89,2521.18
NCL2014-473,10.37,905.43,1892.90,2523.86
NCL2014-473,10.47,932.22,1894.91,2526.54
NCL2014-473,10.56,959.01,1896.92,2529.22
NCL2014-473,10.66,985.81,1898.93,2531.90
NCL2014-473,10.75,1012.60,1900.93,2534.58
NCL2014-473,10.84,1039.39,1902.94,2537.26
NCL2014-473,10.94,1066.18,1904.95,2539.94
NCL2014-473,11.03,1092.98,1906.96,2542.62
NCL2014-473,11.13,1119.77,1908.97,2545.30
NCL2014-473,11.22,1146.56,1910.98,2547.98
NCL2014-473,11.31,1173.36,1912.99,2550.66
NCL2014-473,11.41,1200.15,1915.00,2553.33
NCL2014-473,11.50,1226.94,1917.01,2556.01
NCL2014-473,11.59,1253.73,1919.02,2558.69
NCL2014-473,11.68,1280.53,1921.03,2561.37
NCL2014-473,11.78,1307.32,1923.04,2564.05
NCL2014-473,11.87,1334.11,1925.05,2566.73
NCL2014-473,11.96,1360.90,1927.06,2569.41
NCL2014-473,12.05,1387.70,1929.07,2572.09
NCL2014-473,12.14,1414.49,1931.08,2574.77
NCL2014-473,12.23,1441.28,1933.09,2577.45
NCL2014-473,12.33,1468.07,1935.10,2580.13
NCL2014-473,12.42,1494.87,1937.10,2582.81
NCL2014-473,12.51,1521.66,1939.11,2585.49
NCL2014-473,12.60,1548.45,1941.12,2588.17
NCL2014-473,12.69,1575.24,1943.13,2590.84
NCL2014-473,12.78,1602.04,1945.14,2593.52
NCL2014-473,12.87,1628.83,1947.15,2596.20
NCL2014-473,12.96,1655.62,1949.16,2598.88
NCL2014-473,13.05,1682.41,1951.17,2601.56
NCL2014-473,13.14,1709.21,1953.18,2604.24
NCL2014-473,13.23,1736.00,1955.19,2606.92
NCL2014-473,13.32,1762.79,1957.20,2609.60
NCL2014-473,13.41,1789.59,1959.21,2612.28
NCL2014-473,13.49,1816.38,1961.22,2614.96
NCL2014-473,13.58,1843.17,1963.23,2617.64
NCL2014-473,13.67,1869.96,1965.24,2620.32
NCL2014-473,13.76,1896.76,1967.25,2623.00
NCL2014-473,13.85,1923.55,1969.26,2625.67
NCL2014-473,13.93,1950.34,1971.27,2628.35
NCL2014-473,14.02,1977.13,1973.27,2631.03
NCL2014-473,14.11,2003.93,1975.28,2633.71
NCL2014-473,14.20,2030.72,1977.29,2636.39
NCL2014-473,14.28,2057.51,1979.30,2639.07
NCL2014-473,14.37,2084.30,1981.31,2641.75
NCL2014-473,14.46,2111.10,1983.32,2644.43
NCL2014-473,14.54,2137.89,1985.33,2647.11
NCL2014-473,14.63,2164.68,1987.34,2649.79
NCL2014-473,14.72,2191.47,1989.35,2652.47
NCL2014-473,14.80,2218.27,1991.36,2655.15
NCL2014-473,14.89,2245.06,1993.37,2657.83
NCL2014-473,14.97,2271.85,1995.38,2660.51
NCL2014-473,15.06,2298.64,3328.98,3994.78
NCL2014-473,15.15,2325.44,3332.33,3998.80
NCL2014-473,15.23,2352.23,3335.68,4002.81
NCL2014-473,15.32,2379.02,3339.03,4006.83
NCL2014-473,15.40,2405.81,3342.38,4010.85
NCL2014-473,15.49,2432.61,3345.73,4014.87
NCL2014-473,15.57,2459.40,3349.08,4018.89
NCL2014-473,15.65,2486.19,3352.42,4022.91
NCL2014-473,15.74,2512.99,3355.77,4026.93
NCL2014-473,15.82,2539.78,3359.12,4030.95
NCL2014-473,15.91,2566.57,3362.47,4034.97
NCL2014-473,15.99,2593.36,3365.82,4038.98
NCL2014-473,16.07,2620.16,3369.17,4043.00
NCL2014-473,16.16,2646.95,3372.52,4047.02
NCL2014-473,16.24,2673.74,3375.87,4051.04
NCL2014-473,16.32,2700.53,3379.22,4055.06
NCL2014-473,16.41,3409.16,3382.57,4059.08
NCL2014-473,16.49,3442.65,3385.91,4063.10
NCL2014-473,16.57,3476.14,3389.26,4067.12
NCL2014-473,16.65,3509.63,3392.61,4071.14
NCL2014-473,16.74,3543.12,3395.96,4075.15
NCL2014-473,16.82,3576.61,3399.31,4079.17
NCL2014-473,16.90,3610.10,3402.66,4083.19
NCL2014-473,16.98,3643.59,3406.01,4087.21
NCL2014-473,17.06,3677.08,3409.36,4091.23
NCL2014-473,17.14,3710.57,3412.71,4095.25
NCL2014-473,17.23,3744.07,3416.06,4099.27
NCL2014-473,17.31,3777.56,3419.41,4103.29
NCL2014-473,17.39,3811.05,3422.75,4107.31
NCL2014-473,17.47,3844.54,3426.10,4111.32
NCL2014-473,17.55,3878.03,3429.45,4115.34
NCL2014-473,17.63,3911.52,3432.80,4119.36
NCL2014-473,17.71,3945.01,3436.15,4123.38
NCL2014-473,17.79,3978.50,3439.50,4127.40
NCL2014-473,17.87,4011.99,3442.85,4131.42
NCL2014-473,17.95,4045.48,3446.20,4135.44
NCL2014-473,18.03,4078.97,3449.55,4139.46
NCL2014-473,18.11,4112.46,3452.90,4143.48
NCL2014-473,18.19,4145.95,3456.25,4147.49
NCL2014-473,18.27,4179.44,3459.59,4151.51
NCL2014-473,18.35,4212.94,3462.94,4155.53
NCL2014-473,18.43,4246.43,3466.29,4159.55
NCL2014-473,18.50,4279.92,3469.64,4163.57
NCL2014-473,18.58,4313.41,3472.99,4167.59
NCL2014-473,18.66,4346.90,3476.34,4171.61
NCL2014-473,18.74,4380.39,3479.69,4175.63
NCL2014-473,18.82,4413.88,3483.04,4179.65
NCL2014-473,18.90,4447.37,3486.39,4183.66
NCL2014-473,18.97,4480.86,3489.74,4187.68
NCL2014-473,19.05,4514.35,3493.09,4191.70
NCL2014-473,19.13,4547.84,3496.43,4195.72
NCL2014-473,19.21,4581.33,3499.78,4199.74
NCL2014-473,19.28,4614.82,3503.13,4203.76
NCL2014-473,19.36,4648.32,3506.48,4207.78
NCL2014-473,19.44,4681.81,3509.83,4211.80
NCL2014-473,19.51,4715.30,3513.18,4215.82
NCL2014-473,19.59,4748.79,3516.53,4219.83
NCL2014-473,19.67,4782.28,3519.88,4223.85
NCL2014-473,19.74,4815.77,3523.23,4227.87
NCL2014-473,19.82,4849.26,3526.58,4231.89
NCL2014-473,19.90,4882.75,3529.93,4235.91
NCL2014-473,19.97,4916.24,3533.27,4239.93
NCL2014-473,20.05,4949.73,5658.60,6365.92
NCL2014-473,20.12,4983.22,5663.96,6371.95
NCL2014-473,20.20,5016.71,5669.31,6377.98
NCL2014-473,20.27,5050.20,5674.67,6384.01
NCL2014-473,20.35,5083.69,5680.03,6390.04
NCL2014-473,20.42,5117.19,5685.39,6396.06
NCL2014-473,20.50,5150.68,5690.75,6402.09
NCL2014-473,20.57,5184.17,5696.11,6408.12
NCL2014-473,20.65,5217.66,5701.47,6414.15
NCL2014-473,20.72,5251.15,5706.82,6420.18
NCL2014-473,20.80,5284.64,5712.18,6426.21
NCL2014-473,20.87,5318.13,5717.54,6432.23
NCL2014-473,20.95,5351.62,5722.90,6438.26
NCL2014-473,21.02,5385.11,5728.26,6444.29
NCL2014-473,21.09,5418.60,5733.62,6450.32
NCL2014-473,21.17,5452.09,5738.97,6456.35
NCL2014-473,21.24,5485.58,5744.33,6462.38
NCL2014-473,21.31,5519.07,5749.69,6468.40
NCL2014-473,21.39,5552.57,5755.05,6474.43
NCL2014-473,21.46,5586.06,5760.41,6480.46
NCL2014-473,21.53,5619.55,5765.77,6486.49
NCL2014-473,21.61,5653.04,5771.13,6492.52
NCL2014-473,21.68,5686.53,5776.48,6498.55
NCL2014-473,21.75,5720.02,5781.84,6504.57
NCL2014-473,21.82,5753.51,5787.20,6510.60
NCL2014-473,21.90,5787.00,5792.56,6516.63
NCL2014-473,21.97,5820.49,5797.92,6522.66
NCL2014-473,22.04,5853.98,5803.28,6528.69
NCL2014-473,22.11,5887.47,5808.64,6534.72
NCL2014-473,22.18,5920.96,5813.99,6540.74
NCL2014-473,22.26,5954.45,5819.35,6546.77
NCL2014-473,22.33,5987.95,5824.71,6552.80
NCL2014-473,22.40,6021.44,5830.07,6558.83
NCL2014-473,22.47,6054.93,5835.43,6564.86
NCL2014-473,22.54,6088.42,5840.79,6570.89
NCL2014-473,22.61,6121.91,5846.15,6576.91
NCL2014-473,22.68,6155.40,5851.50,6582.94
NCL2014-473,22.75,6188.89,5856.86,6588.97
NCL2014-473,22.82,6222.38,5862.22,6595.00
NCL2014-473,22.89,6255.87,5867.58,6601.03
NCL2014-473,22.97,6289.36,5872.94,6607.06
NCL2014-473,23.04,6322.85,5878.30,6613.08
NCL2014-473,23.11,6356.34,5883.65,6619.11
NCL2014-473,23.18,6389.83,5889.01,6625.14
NCL2014-473,23.25,6423.32,5894.37,6631.17
NCL2014-473,23.32,6456.82,5899.73,6637.20
NCL2014-473,23.38,6490.31,5905.09,6643.23
NCL2014-473,23.45,6523.80,5910.45,6649.25
NCL2014-473,23.52,6557.29,5915.81,6655.28
NCL2014-473,23.59,6590.78,5921.16,6661.31
NCL2014-473,23.66,6624.27,5926.52,6667.34
NCL2014-473,23.73,6657.76,5931.88,6673.37
NCL2014-473,23.80,6691.25,5937.24,6679.40
NCL2014-473,23.87,6724.74,5942.60,6685.42
NCL2014-473,23.94,6758.23,5947.96,6691.45
NCL2014-473,24.01,6791.72,5953.32,6697.48
NCL2014-473,24.07,6825.21,5958.67,6703.51
NCL2014-473,24.14,6858.70,5964.03,6709.54
NCL2014-473,24.21,6892.20,5969.39,6715.57
NCL2014-473,24.28,6925.69,5974.75,6721.59
NCL2014-473,24.35,6959.18,5980.11,6727.62
NCL2014-473,24.41,6992.67,5985.47,6733.65
NCL2014-473,24.48,7026.16,5990.83,6739.68
NCL2014-473,24.55,7059.65,5996.18,6745.71
NCL2014-473,24.62,7093.14,6001.54,6751.74
NCL2014-473,24.68,7126.63,6006.90,6757.76
NCL2014-473,24.75,7160.12,6012.26,6763.79
NCL2014-473,24.82,7193.61,6017.62,6769.82
NCL2014-473,24.88,7227.10,6022.98,6775.85
NCL2014-473,24.95,7260.59,6028.34,6781.88
contract,gm1%,spc2014,spc2016,spc-new
NCL2015-0088,5.03,0.00,1473.34,2946.69
NCL2015-0088,5.14,0.00,1475.00,2950.00
NCL2015-0088,5.24,0.00,1476.66,2953.32
NCL2015-0088,5.35,0.00,1478.32,2956.63
NCL2015-0088,5.46,0.00,1479.97,2959.95
NCL2015-0088,5.56,0.00,1481.63,2963.26
NCL2015-0088,5.67,0.00,1483.29,2966.58
NCL2015-0088,5.77,0.00,1484.95,2969.89
NCL2015-0088,5.88,0.00,1486.60,2973.21
NCL2015-0088,5.98,0.00,1488.26,2976.52
NCL2015-0088,6.09,0.00,1489.92,2979.83
NCL2015-0088,6.19,0.00,1491.57,2983.15
NCL2015-0088,6.30,0.00,1493.23,2986.46
NCL2015-0088,6.40,0.00,1494.89,2989.78
NCL2015-0088,6.50,0.00,1496.55,2993.09
NCL2015-0088,6.61,0.00,1498.20,2996.41
NCL2015-0088,6.71,0.00,1499.86,2999.72
NCL2015-0088,6.81,0.00,1501.52,3003.04
NCL2015-0088,6.92,0.00,1503.18,3006.35
NCL2015-0088,7.02,0.00,1504.83,3009.67
NCL2015-0088,7.12,0.00,1506.49,3012.98
NCL2015-0088,7.22,0.00,1508.15,3016.30
NCL2015-0088,7.32,0.00,1509.80,3019.61
NCL2015-0088,7.43,0.00,1511.46,3022.92
NCL2015-0088,7.53,0.00,1513.12,3026.24
NCL2015-0088,7.63,0.00,1514.78,3029.55
NCL2015-0088,7.73,0.00,1516.43,3032.87
NCL2015-0088,7.83,0.00,1518.09,3036.18
NCL2015-0088,7.93,0.00,1519.75,3039.50
NCL2015-0088,8.03,0.00,3042.81,4564.22
NCL2015-0088,8.13,0.00,3046.13,4569.19
NCL2015-0088,8.23,0.00,3049.44,4574.16
NCL2015-0088,8.33,0.00,3052.76,4579.13
NCL2015-0088,8.43,0.00,3056.07,4584.11
NCL2015-0088,8.53,0.00,3059.39,4589.08
NCL2015-0088,8.63,0.00,3062.70,4594.05
NCL2015-0088,8.73,0.00,3066.01,4599.02
NCL2015-0088,8.83,0.00,3069.33,4603.99
NCL2015-0088,8.92,0.00,3072.64,4608.97
NCL2015-0088,9.02,0.00,3075.96,4613.94
NCL2015-0088,9.12,0.00,3079.27,4618.91
NCL2015-0088,9.22,0.00,3082.59,4623.88
NCL2015-0088,9.32,0.00,3085.90,4628.85
NCL2015-0088,9.41,0.00,3089.22,4633.82
NCL2015-0088,9.51,0.00,3092.53,4638.80
NCL2015-0088,9.61,0.00,3095.85,4643.77
NCL2015-0088,9.70,0.00,3099.16,4648.74
NCL2015-0088,9.80,0.00,3102.47,4653.71
NCL2015-0088,9.90,0.00,3105.79,4658.68
NCL2015-0088,9.99,0.00,3109.10,4663.66
NCL2015-0088,10.09,0.00,4668.63,6224.84
NCL2015-0088,10.18,0.00,4673.60,6231.47
NCL2015-0088,10.28,0.00,4678.57,6238.10
NCL2015-0088,10.37,0.00,4683.54,6244.73
NCL2015-0088,10.47,0.00,4688.52,6251.35
NCL2015-0088,10.56,0.00,4693.49,6257.98
NCL2015-0088,10.66,0.00,4698.46,6264.61
NCL2015-0088,10.75,0.00,4703.43,6271.24
NCL2015-0088,10.85,0.00,4708.40,6277.87
NCL2015-0088,10.94,0.00,4713.38,6284.50
NCL2015-0088,11.04,0.00,4718.35,6291.13
NCL2015-0088,11.13,0.00,4723.32,6297.76
NCL2015-0088,11.22,0.00,4728.29,6304.39
NCL2015-0088,11.32,0.00,4733.26,6311.02
NCL2015-0088,11.41,0.00,4738.23,6317.65
NCL2015-0088,11.50,0.00,4743.21,6324.28
NCL2015-0088,11.59,0.00,4748.18,6330.91
NCL2015-0088,11.69,0.00,4753.15,6337.53
NCL2015-0088,11.78,0.00,4758.12,6344.16
NCL2015-0088,11.87,0.00,4763.09,6350.79
NCL2015-0088,11.96,0.00,4768.07,6357.42
NCL2015-0088,12.05,0.00,4773.04,6364.05
NCL2015-0088,12.15,0.00,4778.01,6370.68
NCL2015-0088,12.24,0.00,4782.98,6377.31
NCL2015-0088,12.33,0.00,4787.95,6383.94
NCL2015-0088,12.42,0.00,4792.93,6390.57
NCL2015-0088,12.51,0.00,4797.90,6397.20
NCL2015-0088,12.60,0.00,4802.87,6403.83
NCL2015-0088,12.69,0.00,4807.84,6410.46
NCL2015-0088,12.78,0.00,4812.81,6417.08
NCL2015-0088,12.87,0.00,4817.79,6423.71
NCL2015-0088,12.96,0.00,4822.76,6430.34
NCL2015-0088,13.05,0.00,4827.73,6436.97
NCL2015-0088,13.14,0.00,4832.70,6443.60
NCL2015-0088,13.23,0.00,4837.67,6450.23
NCL2015-0088,13.32,0.00,4842.65,6456.86
NCL2015-0088,13.41,0.00,4847.62,6463.49
NCL2015-0088,13.50,0.00,4852.59,6470.12
NCL2015-0088,13.58,0.00,4857.56,6476.75
NCL2015-0088,13.67,0.00,4862.53,6483.38
NCL2015-0088,13.76,0.00,4867.50,6490.01
NCL2015-0088,13.85,0.00,4872.48,6496.64
NCL2015-0088,13.94,0.00,4877.45,6503.26
NCL2015-0088,14.02,0.00,4882.42,6509.89
NCL2015-0088,14.11,0.00,4887.39,6516.52
NCL2015-0088,14.20,0.00,4892.36,6523.15
NCL2015-0088,14.29,0.00,4897.34,6529.78
NCL2015-0088,14.37,0.00,4902.31,6536.41
NCL2015-0088,14.46,0.00,4907.28,6543.04
NCL2015-0088,14.55,0.00,4912.25,6549.67
NCL2015-0088,14.63,1998.59,4917.22,6556.30
NCL2015-0088,14.72,2064.88,4922.20,6562.93
NCL2015-0088,14.81,2131.17,4927.17,6569.56
NCL2015-0088,14.89,2197.46,4932.14,6576.19
NCL2015-0088,14.98,2263.75,4937.11,6582.82
NCL2015-0088,15.06,2330.05,8236.81,9884.17
NCL2015-0088,15.15,2396.34,8245.09,9894.11
NCL2015-0088,15.23,2462.63,8253.38,9904.05
NCL2015-0088,15.32,2528.92,8261.67,9914.00
NCL2015-0088,15.40,2595.22,8269.95,9923.94
NCL2015-0088,15.49,2661.51,8278.24,9933.89
NCL2015-0088,15.57,2727.80,8286.52,9943.83
NCL2015-0088,15.66,2794.09,8294.81,9953.77
NCL2015-0088,15.74,2860.38,8303.10,9963.72
NCL2015-0088,15.82,2926.68,8311.38,9973.66
NCL2015-0088,15.91,2992.97,8319.67,9983.61
NCL2015-0088,15.99,3059.26,8327.96,9993.55
NCL2015-0088,16.08,3125.55,8336.24,10003.49
NCL2015-0088,16.16,3191.85,8344.53,10013.44
NCL2015-0088,16.24,3258.14,8352.82,10023.38
NCL2015-0088,16.33,3324.43,8361.10,10033.32
NCL2015-0088,16.41,3390.72,8369.39,10043.27
NCL2015-0088,16.49,3457.01,8377.68,10053.21
NCL2015-0088,16.57,3523.31,8385.96,10063.16
NCL2015-0088,16.66,3589.60,8394.25,10073.10
NCL2015-0088,16.74,3655.89,8402.54,10083.04
NCL2015-0088,16.82,3722.18,8410.82,10092.99
NCL2015-0088,16.90,3788.48,8419.11,10102.93
NCL2015-0088,16.98,3854.77,8427.40,10112.88
NCL2015-0088,17.07,3921.06,8435.68,10122.82
NCL2015-0088,17.15,3987.35,8443.97,10132.76
NCL2015-0088,17.23,4053.64,8452.26,10142.71
NCL2015-0088,17.31,4119.94,8460.54,10152.65
NCL2015-0088,17.39,4186.23,8468.83,10162.59
NCL2015-0088,17.47,4252.52,8477.12,10172.54
NCL2015-0088,17.55,4318.81,8485.40,10182.48
NCL2015-0088,17.63,4385.11,8493.69,10192.43
NCL2015-0088,17.71,4451.40,8501.97,10202.37
NCL2015-0088,17.79,4517.69,8510.26,10212.31
NCL2015-0088,17.87,4583.98,8518.55,10222.26
NCL2015-0088,17.95,4650.27,8526.83,10232.20
NCL2015-0088,18.03,4716.57,8535.12,10242.14
NCL2015-0088,18.11,4782.86,8543.41,10252.09
NCL2015-0088,18.19,4849.15,8551.69,10262.03
NCL2015-0088,18.27,4915.44,8559.98,10271.98
NCL2015-0088,18.35,4981.73,8568.27,10281.92
NCL2015-0088,18.43,5048.03,8576.55,10291.86
NCL2015-0088,18.51,5114.32,8584.84,10301.81
NCL2015-0088,18.58,5180.61,8593.13,10311.75
NCL2015-0088,18.66,5246.90,8601.41,10321.70
NCL2015-0088,18.74,5313.20,8609.70,10331.64
NCL2015-0088,18.82,5379.49,8617.99,10341.58
NCL2015-0088,18.90,5445.78,8626.27,10351.53
NCL2015-0088,18.98,5512.07,8634.56,10361.47
NCL2015-0088,19.05,5578.36,8642.85,10371.41
NCL2015-0088,19.13,5644.66,8651.13,10381.36
NCL2015-0088,19.21,5710.95,8659.42,10391.30
NCL2015-0088,19.29,5777.24,8667.71,10401.25
NCL2015-0088,19.36,5843.53,8675.99,10411.19
NCL2015-0088,19.44,5909.83,8684.28,10421.13
NCL2015-0088,19.52,5976.12,8692.56,10431.08
NCL2015-0088,19.59,6042.41,8700.85,10441.02
NCL2015-0088,19.67,6108.70,8709.14,10450.97
NCL2015-0088,19.75,6174.99,8717.42,10460.91
NCL2015-0088,19.82,6241.29,8725.71,10470.85
NCL2015-0088,19.90,6307.58,8734.00,10480.80
NCL2015-0088,19.97,6373.87,8742.28,10490.74
NCL2015-0088,20.05,6440.16,14000.91,15751.03
NCL2015-0088,20.13,6506.46,14014.17,15765.94
NCL2015-0088,20.20,6572.75,14027.43,15780.86
NCL2015-0088,20.28,6639.04,14040.69,15795.77
NCL2015-0088,20.35,6705.33,14053.95,15810.69
NCL2015-0088,20.43,6771.62,14067.20,15825.61
NCL2015-0088,20.50,6837.92,14080.46,15840.52
NCL2015-0088,20.58,6904.21,14093.72,15855.44
NCL2015-0088,20.65,6970.50,14106.98,15870.35
NCL2015-0088,20.73,7036.79,14120.24,15885.27
NCL2015-0088,20.80,8878.86,14133.50,15900.18
NCL2015-0088,20.87,8961.72,14146.76,15915.10
NCL2015-0088,20.95,9044.59,14160.01,15930.02
NCL2015-0088,21.02,9127.45,14173.27,15944.93
NCL2015-0088,21.10,9210.32,14186.53,15959.85
NCL2015-0088,21.17,9293.18,14199.79,15974.76
NCL2015-0088,21.24,9376.05,14213.05,15989.68
NCL2015-0088,21.32,9458.91,14226.31,16004.59
NCL2015-0088,21.39,9541.78,14239.56,16019.51
NCL2015-0088,21.46,9624.64,14252.82,16034.43
NCL2015-0088,21.54,9707.51,14266.08,16049.34
NCL2015-0088,21.61,9790.37,14279.34,16064.26
NCL2015-0088,21.68,9873.24,14292.60,16079.17
NCL2015-0088,21.75,9956.10,14305.86,16094.09
NCL2015-0088,21.83,10038.97,14319.12,16109.00
NCL2015-0088,21.90,10121.84,14332.37,16123.92
NCL2015-0088,21.97,10204.70,14345.63,16138.84
NCL2015-0088,22.04,10287.57,14358.89,16153.75
NCL2015-0088,22.11,10370.43,14372.15,16168.67
NCL2015-0088,22.19,10453.30,14385.41,16183.58
NCL2015-0088,22.26,10536.16,14398.67,16198.50
NCL2015-0088,22.33,10619.03,14411.92,16213.41
NCL2015-0088,22.40,10701.89,14425.18,16228.33
NCL2015-0088,22.47,10784.76,14438.44,16243.25
NCL2015-0088,22.54,10867.62,14451.70,16258.16
NCL2015-0088,22.61,10950.49,14464.96,16273.08
NCL2015-0088,22.69,11033.35,14478.22,16287.99
NCL2015-0088,22.76,11116.22,14491.47,16302.91
NCL2015-0088,22.83,11199.08,14504.73,16317.83
NCL2015-0088,22.90,11281.95,14517.99,16332.74
NCL2015-0088,22.97,11364.81,14531.25,16347.66
NCL2015-0088,23.04,11447.68,14544.51,16362.57
NCL2015-0088,23.11,11530.54,14557.77,16377.49
NCL2015-0088,23.18,11613.41,14571.03,16392.40
NCL2015-0088,23.25,11696.27,14584.28,16407.32
NCL2015-0088,23.32,11779.14,14597.54,16422.24
NCL2015-0088,23.39,11862.01,14610.80,16437.15
NCL2015-0088,23.46,11944.87,14624.06,16452.07
NCL2015-0088,23.53,12027.74,14637.32,16466.98
NCL2015-0088,23.59,12110.60,14650.58,16481.90
NCL2015-0088,23.66,12193.47,14663.83,16496.81
NCL2015-0088,23.73,12276.33,14677.09,16511.73
NCL2015-0088,23.80,12359.20,14690.35,16526.65
NCL2015-0088,23.87,12442.06,14703.61,16541.56
NCL2015-0088,23.94,12524.93,14716.87,16556.48
NCL2015-0088,24.01,12607.79,14730.13,16571.39
NCL2015-0088,24.08,12690.66,14743.39,16586.31
NCL2015-0088,24.14,12773.52,14756.64,16601.22
NCL2015-0088,24.21,12856.39,14769.90,16616.14
NCL2015-0088,24.28,12939.25,14783.16,16631.06
NCL2015-0088,24.35,13022.12,14796.42,16645.97
NCL2015-0088,24.42,13104.98,14809.68,16660.89
NCL2015-0088,24.48,13187.85,14822.94,16675.80
NCL2015-0088,24.55,13270.71,14836.19,16690.72
NCL2015-0088,24.62,13353.58,14849.45,16705.63
NCL2015-0088,24.69,13436.45,14862.71,16720.55
NCL2015-0088,24.75,13519.31,14875.97,16735.47
NCL2015-0088,24.82,13602.18,14889.23,16750.38
NCL2015-0088,24.89,13685.04,14902.49,16765.30
NCL2015-0088,24.95,13767.91,14915.75,16780.21
contract,gm1%,spc2014,spc2016,spc-new
NCL2014-406,5.03,47677.91,79463.19,158926.38
NCL2014-406,5.13,47731.67,79552.78,159105.55
NCL2014-406,5.24,47785.42,79642.36,159284.73
NCL2014-406,5.35,47839.17,79731.95,159463.90
NCL2014-406,5.45,47892.92,79821.54,159643.07
NCL2014-406,5.56,47946.67,79911.12,159822.24
NCL2014-406,5.66,48000.43,80000.71,160001.42
NCL2014-406,5.77,48054.18,80090.30,160180.59
NCL2014-406,5.87,48107.93,80179.88,160359.76
NCL2014-406,5.98,48161.68,80269.47,160538.94
NCL2014-406,6.08,48215.43,80359.05,160718.11
NCL2014-406,6.19,48269.18,80448.64,160897.28
NCL2014-406,6.29,48322.94,80538.23,161076.46
NCL2014-406,6.40,48376.69,80627.81,161255.63
NCL2014-406,6.50,48430.44,80717.40,161434.80
NCL2014-406,6.60,48484.19,80806.99,161613.97
NCL2014-406,6.71,48537.94,80896.57,161793.15
NCL2014-406,6.81,48591.70,80986.16,161972.32
NCL2014-406,6.91,48645.45,81075.75,162151.49
NCL2014-406,7.02,48699.20,81165.33,162330.67
NCL2014-406,7.12,48752.95,81254.92,162509.84
NCL2014-406,7.22,48806.70,81344.51,162689.01
NCL2014-406,7.32,48860.46,81434.09,162868.18
NCL2014-406,7.43,48914.21,81523.68,163047.36
NCL2014-406,7.53,48967.96,81613.27,163226.53
NCL2014-406,7.63,49021.71,81702.85,163405.70
NCL2014-406,7.73,49075.46,81792.44,163584.88
NCL2014-406,7.83,49129.21,81882.02,163764.05
NCL2014-406,7.93,49182.97,81971.61,163943.22
NCL2014-406,8.03,49236.72,164122.39,246183.59
NCL2014-406,8.13,49290.47,164301.57,246452.35
NCL2014-406,8.23,49344.22,164480.74,246721.11
NCL2014-406,8.33,49397.97,164659.91,246989.87
NCL2014-406,8.43,49451.73,164839.09,247258.63
NCL2014-406,8.53,49505.48,165018.26,247527.39
NCL2014-406,8.63,49559.23,165197.43,247796.15
NCL2014-406,8.73,49612.98,165376.61,248064.91
NCL2014-406,8.83,49666.73,165555.78,248333.67
NCL2014-406,8.93,49720.49,165734.95,248602.43
NCL2014-406,9.03,101603.68,165914.12,248871.19
NCL2014-406,9.12,105187.14,166093.30,249139.95
NCL2014-406,9.22,108770.60,166272.47,249408.70
NCL2014-406,9.32,112354.05,166451.64,249677.46
NCL2014-406,9.42,115937.51,166630.82,249946.22
NCL2014-406,9.51,119520.97,166809.99,250214.98
NCL2014-406,9.61,123104.43,166989.16,250483.74
NCL2014-406,9.71,126687.89,167168.33,250752.50
NCL2014-406,9.80,130271.35,167347.51,251021.26
NCL2014-406,9.90,133854.80,167526.68,251290.02
NCL2014-406,10.00,137438.26,167705.85,251558.78
NCL2014-406,10.09,141021.72,251827.54,335770.05
NCL2014-406,10.19,144605.18,252096.30,336128.40
NCL2014-406,10.29,148188.64,252365.06,336486.74
NCL2014-406,10.38,151772.10,252633.82,336845.09
NCL2014-406,10.48,155355.55,252902.58,337203.44
NCL2014-406,10.57,158939.01,253171.34,337561.78
NCL2014-406,10.67,162522.47,253440.10,337920.13
NCL2014-406,10.76,166105.93,253708.85,338278.47
NCL2014-406,10.85,169689.39,253977.61,338636.82
NCL2014-406,10.95,173272.85,254246.37,338995.16
NCL2014-406,11.04,176856.30,254515.13,339353.51
NCL2014-406,11.14,180439.76,254783.89,339711.86
NCL2014-406,11.23,184023.22,255052.65,340070.20
NCL2014-406,11.32,187606.68,255321.41,340428.55
NCL2014-406,11.42,191190.14,255590.17,340786.89
NCL2014-406,11.51,194773.60,255858.93,341145.24
NCL2014-406,11.60,198357.06,256127.69,341503.59
NCL2014-406,11.70,201940.51,256396.45,341861.93
NCL2014-406,11.79,205523.97,256665.21,342220.28
NCL2014-406,11.88,209107.43,256933.97,342578.62
NCL2014-406,11.97,212690.89,257202.73,342936.97
NCL2014-406,12.06,216274.35,257471.49,343295.31
NCL2014-406,12.16,219857.81,257740.25,343653.66
NCL2014-406,12.25,223441.26,258009.00,344012.01
NCL2014-406,12.34,227024.72,258277.76,344370.35
NCL2014-406,12.43,230608.18,258546.52,344728.70
NCL2014-406,12.52,234191.64,258815.28,345087.04
